PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	header	virus	country	ID	info	date	division	city	location	label
hCoV-19/England/200990002/2020|EPI_ISL_414522|2020-02-28	6.68667553495742	0.556023901230414	2.85145860609381	-0.980775874620516	-2.13771348143398	-0.332247496314407	-0.287761583728018	-1.43891695041932	-0.3041296856306	0.317098985688286	hCoV-19/England/200990002/2020|EPI_ISL_414522|2020-02-28	hCoV-19	England	200990002	2020|EPI_ISL_414522|2020-02-28	2020-02-28	unknown	NA	England	hCoV-19/England/200990002/2020|EPI_ISL_414522|2020-02-28
hCoV-19/England/200990006/2020|EPI_ISL_414011|2020-02-26	6.75738307407048	1.11150578980603	0.337312828423154	-1.01532266221061	0.482449005152972	0.402951546593477	0.388534852320376	-2.01454201497332	0.763658560390819	0.903591257197297	hCoV-19/England/200990006/2020|EPI_ISL_414011|2020-02-26	hCoV-19	England	200990006	2020|EPI_ISL_414011|2020-02-26	2020-02-26	unknown	NA	England	hCoV-19/England/200990006/2020|EPI_ISL_414011|2020-02-26
hCoV-19/England/20099038206/2020|EPI_ISL_415129|2020-02-29	7.80965406362478	-0.615820026760999	-0.403918093400514	-1.71243973596198	0.564072486793774	0.147402001338634	0.311028375247505	-0.137441369743281	-0.512986278763972	-0.297112305117356	hCoV-19/England/20099038206/2020|EPI_ISL_415129|2020-02-29	hCoV-19	England	20099038206	2020|EPI_ISL_415129|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20099038206/2020|EPI_ISL_415129|2020-02-29
hCoV-19/England/200990660/2020|EPI_ISL_414523|2020-02-27	7.90068614890553	-0.311134991090348	0.0394876215508303	-1.04268507718379	1.09860965068316	-0.159262080262727	0.151723875673334	-0.0222601492528866	-0.080109380514169	-0.330964810661571	hCoV-19/England/200990660/2020|EPI_ISL_414523|2020-02-27	hCoV-19	England	200990660	2020|EPI_ISL_414523|2020-02-27	2020-02-27	unknown	NA	England	hCoV-19/England/200990660/2020|EPI_ISL_414523|2020-02-27
hCoV-19/England/200990723/2020|EPI_ISL_414012|2020-02-27	7.64738478204263	-0.767020323265183	-0.198797506549256	-2.04830569218772	0.0566379089598602	1.57961587316633	0.517380895845688	-0.0933565368006394	-1.06445022390822	-0.52893274146306	hCoV-19/England/200990723/2020|EPI_ISL_414012|2020-02-27	hCoV-19	England	200990723	2020|EPI_ISL_414012|2020-02-27	2020-02-27	unknown	NA	England	hCoV-19/England/200990723/2020|EPI_ISL_414012|2020-02-27
hCoV-19/England/200990724/2020|EPI_ISL_414006|2020-02-28	7.09379608055514	1.49076815950612	0.186335492964653	-0.411152067325857	-0.467480196279891	0.577718425131013	0.876667923904859	-1.08570764944334	0.373056022199476	0.357382052363455	hCoV-19/England/200990724/2020|EPI_ISL_414006|2020-02-28	hCoV-19	England	200990724	2020|EPI_ISL_414006|2020-02-28	2020-02-28	unknown	NA	England	hCoV-19/England/200990724/2020|EPI_ISL_414006|2020-02-28
hCoV-19/England/200990725/2020|EPI_ISL_414007|2020-02-28	7.09379608055514	1.49076815950612	0.186335492964653	-0.411152067325857	-0.467480196279891	0.577718425131013	0.876667923904859	-1.08570764944334	0.373056022199476	0.357382052363455	hCoV-19/England/200990725/2020|EPI_ISL_414007|2020-02-28	hCoV-19	England	200990725	2020|EPI_ISL_414007|2020-02-28	2020-02-28	unknown	NA	England	hCoV-19/England/200990725/2020|EPI_ISL_414007|2020-02-28
hCoV-19/England/20099079106/2020|EPI_ISL_415130|2020-03-01	6.00908413749466	0.480662810715532	0.262387616770432	-0.143846565081728	0.662853460897184	0.00977489506937468	-0.348975454165813	-1.88314454485935	0.637169482440326	0.693479255555628	hCoV-19/England/20099079106/2020|EPI_ISL_415130|2020-03-01	hCoV-19	England	20099079106	2020|EPI_ISL_415130|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/20099079106/2020|EPI_ISL_415130|2020-03-01
hCoV-19/England/20099107406/2020|EPI_ISL_415131|2020-02-29	-5.98367948980148	-13.1440695501482	3.50293815737923	22.1557562966018	2.38408609084239	-7.00979451620917	9.48271693104211	12.2582355978259	-3.0007344121827	-4.17967609088123	hCoV-19/England/20099107406/2020|EPI_ISL_415131|2020-02-29	hCoV-19	England	20099107406	2020|EPI_ISL_415131|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20099107406/2020|EPI_ISL_415131|2020-02-29
hCoV-19/England/200991076/2020|EPI_ISL_414524|2020-03-01	7.30445768105324	-0.551192230349576	-0.882360226997578	-2.12181200964843	0.0092306873270673	-0.021604665144915	-0.447773778032959	0.643240977486478	-0.4265560495178	-0.386863463014254	hCoV-19/England/200991076/2020|EPI_ISL_414524|2020-03-01	hCoV-19	England	200991076	2020|EPI_ISL_414524|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/200991076/2020|EPI_ISL_414524|2020-03-01
hCoV-19/England/201000003/2020|EPI_ISL_414013|2020-03-01	-4.15164061576542	-0.0594035614934567	0.660146862382278	4.12639936600244	4.38175789692766	0.973635724172176	-6.91656980860817	-8.2320614464291	-2.90576375390587	3.6037009930603	hCoV-19/England/201000003/2020|EPI_ISL_414013|2020-03-01	hCoV-19	England	201000003	2020|EPI_ISL_414013|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/201000003/2020|EPI_ISL_414013|2020-03-01
hCoV-19/England/20100001406/2020|EPI_ISL_415132|2020-02-28	-32.9387544754295	-12.5436825800027	-7.24253956138491	33.3081359799103	-6.99671771730578	-11.4447334351235	14.37204712153	15.6052732532185	1.94277446509951	-6.85147273331901	hCoV-19/England/20100001406/2020|EPI_ISL_415132|2020-02-28	hCoV-19	England	20100001406	2020|EPI_ISL_415132|2020-02-28	2020-02-28	unknown	NA	England	hCoV-19/England/20100001406/2020|EPI_ISL_415132|2020-02-28
hCoV-19/England/20100004706/2020|EPI_ISL_415133|2020-02-29	6.82480109779805	-0.217028122275408	0.156072219797906	-0.791582137005345	1.0290080461656	-0.299870155442439	0.176174725863519	-1.28142399438346	-0.626393243857515	-0.0720344781163173	hCoV-19/England/20100004706/2020|EPI_ISL_415133|2020-02-29	hCoV-19	England	20100004706	2020|EPI_ISL_415133|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20100004706/2020|EPI_ISL_415133|2020-02-29
hCoV-19/England/20100004806/2020|EPI_ISL_415134|2020-02-29	7.0310622349708	0.251537244937821	0.0327835616491006	-0.648608837215032	0.867835480969442	-0.796620192501211	-0.183890382777421	-0.108550028574696	0.0252784795798623	-0.298291369665423	hCoV-19/England/20100004806/2020|EPI_ISL_415134|2020-02-29	hCoV-19	England	20100004806	2020|EPI_ISL_415134|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20100004806/2020|EPI_ISL_415134|2020-02-29
hCoV-19/England/20100005406/2020|EPI_ISL_415135|2020-02-28	0.177695834069423	-6.72860587387202	1.61538479576567	12.3734735503472	2.74373811009776	-3.97160218859335	4.75215452461926	6.4463899253638	-1.64784453818652	-2.5184895666751	hCoV-19/England/20100005406/2020|EPI_ISL_415135|2020-02-28	hCoV-19	England	20100005406	2020|EPI_ISL_415135|2020-02-28	2020-02-28	unknown	NA	England	hCoV-19/England/20100005406/2020|EPI_ISL_415135|2020-02-28
hCoV-19/England/20100022706/2020|EPI_ISL_415136|2020-02-29	-4.89544500436435	-13.013432927926	4.18133065199177	22.4226974049268	2.26877086518125	-6.38272110982308	9.78973058597905	13.0204540474932	-2.48152788641174	-4.36591742895675	hCoV-19/England/20100022706/2020|EPI_ISL_415136|2020-02-29	hCoV-19	England	20100022706	2020|EPI_ISL_415136|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20100022706/2020|EPI_ISL_415136|2020-02-29
hCoV-19/England/20100023206/2020|EPI_ISL_415137|2020-03-02	-23.5205986543919	-12.4976799317213	-0.38067224714075	29.176083802561	-0.925766597693391	-8.99012818196021	13.0619774188273	13.6859006420203	-2.88451889271209	-5.99899697889424	hCoV-19/England/20100023206/2020|EPI_ISL_415137|2020-03-02	hCoV-19	England	20100023206	2020|EPI_ISL_415137|2020-03-02	2020-03-02	unknown	NA	England	hCoV-19/England/20100023206/2020|EPI_ISL_415137|2020-03-02
hCoV-19/England/20100024006/2020|EPI_ISL_415138|2020-03-02	3.84099600188792	-1.83098516284673	-1.03946392934266	0.84491174163942	1.53809532092998	-0.454951176038747	0.863751355402551	1.88938277927216	-1.29748682097417	-0.463616040421605	hCoV-19/England/20100024006/2020|EPI_ISL_415138|2020-03-02	hCoV-19	England	20100024006	2020|EPI_ISL_415138|2020-03-02	2020-03-02	unknown	NA	England	hCoV-19/England/20100024006/2020|EPI_ISL_415138|2020-03-02
hCoV-19/England/20100077906/2020|EPI_ISL_415139|2020-03-01	-8.73213025589983	-8.08991156436794	2.97244724245693	18.7477284324259	2.0714704429407	-4.90669287804487	8.52113679116458	8.47933965731993	-1.9612158243585	-2.40940915268665	hCoV-19/England/20100077906/2020|EPI_ISL_415139|2020-03-01	hCoV-19	England	20100077906	2020|EPI_ISL_415139|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/20100077906/2020|EPI_ISL_415139|2020-03-01
hCoV-19/England/20100121006/2020|EPI_ISL_415140|2020-02-29	6.51200815610965	-1.46481213269677	0.658432490011918	1.69155047384056	1.36340349091889	-2.57642096761341	1.04211858109474	1.06015243104686	0.167661059388469	-0.558806519864993	hCoV-19/England/20100121006/2020|EPI_ISL_415140|2020-02-29	hCoV-19	England	20100121006	2020|EPI_ISL_415140|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20100121006/2020|EPI_ISL_415140|2020-02-29
hCoV-19/England/20100121007/2020|EPI_ISL_415141|2020-02-29	8.19087275709187	-0.051419014560619	0.0948062228491292	-0.765591907839151	1.14491605595553	-1.45460615416043	0.562936594805768	0.14614755165516	0.650158109925013	-0.351063062491448	hCoV-19/England/20100121007/2020|EPI_ISL_415141|2020-02-29	hCoV-19	England	20100121007	2020|EPI_ISL_415141|2020-02-29	2020-02-29	unknown	NA	England	hCoV-19/England/20100121007/2020|EPI_ISL_415141|2020-02-29
hCoV-19/England/20100122106/2020|EPI_ISL_415142|2020-03-02	7.14601768558189	0.982997818254833	0.491792817135582	-0.981322991549405	0.41877065520089	0.55426850346871	0.292126118503365	-1.79205926839423	0.737951705866281	0.810938328170417	hCoV-19/England/20100122106/2020|EPI_ISL_415142|2020-03-02	hCoV-19	England	20100122106	2020|EPI_ISL_415142|2020-03-02	2020-03-02	unknown	NA	England	hCoV-19/England/20100122106/2020|EPI_ISL_415142|2020-03-02
hCoV-19/England/20100122107/2020|EPI_ISL_415143|2020-03-02	6.65508261899468	0.7603336458063	0.453328411081333	-0.582148378777921	0.413113923390279	0.213976421653124	-0.0445294355872539	-1.86005512687538	0.617439779703698	0.844887486874858	hCoV-19/England/20100122107/2020|EPI_ISL_415143|2020-03-02	hCoV-19	England	20100122107	2020|EPI_ISL_415143|2020-03-02	2020-03-02	unknown	NA	England	hCoV-19/England/20100122107/2020|EPI_ISL_415143|2020-03-02
hCoV-19/England/20102000106/2020|EPI_ISL_415144|2020-02-27	-10.1019319013561	-1.21989416900399	-5.31062542545476	11.1270462999729	-4.29948702616811	-3.02374088077552	4.69399707891767	4.04666699512682	4.04193713465069	0.0803887600573715	hCoV-19/England/20102000106/2020|EPI_ISL_415144|2020-02-27	hCoV-19	England	20102000106	2020|EPI_ISL_415144|2020-02-27	2020-02-27	unknown	NA	England	hCoV-19/England/20102000106/2020|EPI_ISL_415144|2020-02-27
hCoV-19/England/20102000206/2020|EPI_ISL_415145|2020-03-01	5.96155955534028	-1.62051390686071	-0.755127183377016	-0.287691678780785	0.871999110389001	0.0332842019605191	0.207239488887184	0.419339782263242	-0.975537476220662	-0.655347300850097	hCoV-19/England/20102000206/2020|EPI_ISL_415145|2020-03-01	hCoV-19	England	20102000206	2020|EPI_ISL_415145|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/20102000206/2020|EPI_ISL_415145|2020-03-01
hCoV-19/England/20102000306/2020|EPI_ISL_415146|2020-03-01	7.65695725866184	-0.433894425967975	-0.465254398212511	-1.77668609309563	0.450285608470908	-0.0618964303205721	0.00101572835047869	-0.0540356864539284	-0.296104622568544	-0.275826218099241	hCoV-19/England/20102000306/2020|EPI_ISL_415146|2020-03-01	hCoV-19	England	20102000306	2020|EPI_ISL_415146|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/20102000306/2020|EPI_ISL_415146|2020-03-01
hCoV-19/England/20102000506/2020|EPI_ISL_415147|2020-03-01	5.79215919285482	-0.824497559525531	-0.876879494528103	-0.708590245370443	0.348079510900938	-0.0656003913410403	-0.531419027681594	0.270397760698817	-0.578466626833084	-0.285678425622667	hCoV-19/England/20102000506/2020|EPI_ISL_415147|2020-03-01	hCoV-19	England	20102000506	2020|EPI_ISL_415147|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/20102000506/2020|EPI_ISL_415147|2020-03-01
hCoV-19/England/20102000906/2020|EPI_ISL_415148|2020-03-03	4.84822161868767	-0.115248736066577	0.77715293448636	0.971981339346648	0.342965178903532	0.856660757119507	0.531557701130527	-0.470544297622172	-0.308463790409208	0.374878028383892	hCoV-19/England/20102000906/2020|EPI_ISL_415148|2020-03-03	hCoV-19	England	20102000906	2020|EPI_ISL_415148|2020-03-03	2020-03-03	unknown	NA	England	hCoV-19/England/20102000906/2020|EPI_ISL_415148|2020-03-03
hCoV-19/England/20102068506/2020|EPI_ISL_415149|2020-03-01	0.380336283893346	-1.29670554407626	-0.808909866149782	7.51666816369968	-1.7921509343222	-3.55741606638219	2.34870975456133	3.7076785248866	-0.225107438030024	-1.87910846083495	hCoV-19/England/20102068506/2020|EPI_ISL_415149|2020-03-01	hCoV-19	England	20102068506	2020|EPI_ISL_415149|2020-03-01	2020-03-01	unknown	NA	England	hCoV-19/England/20102068506/2020|EPI_ISL_415149|2020-03-01
hCoV-19/England/201040081/2020|EPI_ISL_414525|2020-03-02	7.10562338883094	0.0101639797213396	-0.164217047898998	-1.84313364391195	0.429506022107331	-0.476025549344523	-0.14564602862054	-0.272060535883078	-0.307270868308572	-0.736104875877858	hCoV-19/England/201040081/2020|EPI_ISL_414525|2020-03-02	hCoV-19	England	201040081	2020|EPI_ISL_414525|2020-03-02	2020-03-02	unknown	NA	England	hCoV-19/England/201040081/2020|EPI_ISL_414525|2020-03-02
hCoV-19/England/201040141/2020|EPI_ISL_414526|2020-03-03	7.90068614890553	-0.311134991090348	0.0394876215508303	-1.04268507718379	1.09860965068316	-0.159262080262727	0.151723875673334	-0.0222601492528866	-0.080109380514169	-0.330964810661571	hCoV-19/England/201040141/2020|EPI_ISL_414526|2020-03-03	hCoV-19	England	201040141	2020|EPI_ISL_414526|2020-03-03	2020-03-03	unknown	NA	England	hCoV-19/England/201040141/2020|EPI_ISL_414526|2020-03-03
hCoV-19/England/20110003506/2020|EPI_ISL_415150|2020-03-09	-5.48660143833975	-13.0254764087638	5.47786667832269	22.6251463670241	1.48438576362296	-6.207412237516	9.11316196652997	13.0162516962209	-1.17933238080702	-5.14499957283652	hCoV-19/England/20110003506/2020|EPI_ISL_415150|2020-03-09	hCoV-19	England	20110003506	2020|EPI_ISL_415150|2020-03-09	2020-03-09	unknown	NA	England	hCoV-19/England/20110003506/2020|EPI_ISL_415150|2020-03-09
hCoV-19/England/Sheff01/2020|EPI_ISL_414500|2020-03-04	6.7575062130916	2.07770994885982	1.13411378253876	-1.1503649650858	-0.316353917675971	0.524379826826307	0.376383993127776	-0.748188784274142	0.341014909082904	1.1559526491391	hCoV-19/England/Sheff01/2020|EPI_ISL_414500|2020-03-04	hCoV-19	England	Sheff01	2020|EPI_ISL_414500|2020-03-04	2020-03-04	unknown	NA	England	hCoV-19/England/Sheff01/2020|EPI_ISL_414500|2020-03-04
hCoV-19/England/Sheff02/2020|EPI_ISL_414501|2020-03-03	4.92293192552003	3.01230953755155	2.56832594271381	0.248478221671143	-0.462855855696929	-0.22162217430995	-1.12804861112556	-0.455817556636401	1.7255369279923	0.147508829570412	hCoV-19/England/Sheff02/2020|EPI_ISL_414501|2020-03-03	hCoV-19	England	Sheff02	2020|EPI_ISL_414501|2020-03-03	2020-03-03	unknown	NA	England	hCoV-19/England/Sheff02/2020|EPI_ISL_414501|2020-03-03
hCoV-19/Finland/1/2020|EPI_ISL_407079|2020-01-29	-7.88147907235486	3.09121308051038	-0.554149475989508	-3.97120093891412	5.17397160329541	2.64470738828751	0.0315857128698693	-3.59132638356096	-0.928598561646826	0.0347381276392984	hCoV-19/Finland/1/2020|EPI_ISL_407079|2020-01-29	hCoV-19	Finland	1	2020|EPI_ISL_407079|2020-01-29	2020-01-29	unknown	NA	Finland	hCoV-19/Finland/1/2020|EPI_ISL_407079|2020-01-29
hCoV-19/Finland/FIN-114/2020|EPI_ISL_414640|2020-03-01	-35.3696302581512	0.345110984671196	-12.4756165082849	-4.09068375890896	7.86250390745225	1.90434850599813	7.71927991608603	-15.2724513584137	2.38933281926691	1.37439256205129	hCoV-19/Finland/FIN-114/2020|EPI_ISL_414640|2020-03-01	hCoV-19	Finland	FIN-114	2020|EPI_ISL_414640|2020-03-01	2020-03-01	unknown	NA	Finland	hCoV-19/Finland/FIN-114/2020|EPI_ISL_414640|2020-03-01
hCoV-19/Finland/FIN-25/2020|EPI_ISL_412971|2020-02-25	-11.8200292648081	1.91010866027177	0.521321263828115	-4.75373833972314	0.799777016985806	-5.79340798757115	7.60208751920439	-6.39858387502949	-5.59116107439025	-3.39278696603988	hCoV-19/Finland/FIN-25/2020|EPI_ISL_412971|2020-02-25	hCoV-19	Finland	FIN-25	2020|EPI_ISL_412971|2020-02-25	2020-02-25	unknown	NA	Finland	hCoV-19/Finland/FIN-25/2020|EPI_ISL_412971|2020-02-25
hCoV-19/Finland/FIN-266/2020|EPI_ISL_414646|2020-03-04	7.73352339253917	-0.728100759035727	-0.899747909091489	-2.06943530978961	0.268948301928167	-0.132134288775542	-0.110187811935598	-0.0419527795209806	-0.533868579491499	-0.53630504472681	hCoV-19/Finland/FIN-266/2020|EPI_ISL_414646|2020-03-04	hCoV-19	Finland	FIN-266	2020|EPI_ISL_414646|2020-03-04	2020-03-04	unknown	NA	Finland	hCoV-19/Finland/FIN-266/2020|EPI_ISL_414646|2020-03-04
hCoV-19/Finland/FIN-274/2020|EPI_ISL_414645|2020-03-04	-37.1765814064147	3.6782832447353	-4.48356253350688	-14.2963295855731	11.3440267225138	4.63526117904764	-6.2228919628567	2.67656549085493	4.97890364785699	-10.207857978443	hCoV-19/Finland/FIN-274/2020|EPI_ISL_414645|2020-03-04	hCoV-19	Finland	FIN-274	2020|EPI_ISL_414645|2020-03-04	2020-03-04	unknown	NA	Finland	hCoV-19/Finland/FIN-274/2020|EPI_ISL_414645|2020-03-04
hCoV-19/Finland/FIN-313/2020|EPI_ISL_414641|2020-03-05	8.0786927115777	-0.874108085583239	-0.501654502632295	-2.07858618947597	0.744857575695839	0.779904368655111	1.34969797441107	0.0340508193092607	0.111720542422938	0.91308178818146	hCoV-19/Finland/FIN-313/2020|EPI_ISL_414641|2020-03-05	hCoV-19	Finland	FIN-313	2020|EPI_ISL_414641|2020-03-05	2020-03-05	unknown	NA	Finland	hCoV-19/Finland/FIN-313/2020|EPI_ISL_414641|2020-03-05
hCoV-19/Finland/FIN-318/2020|EPI_ISL_414644|2020-03-04	-27.8941722281009	0.269032980153357	-11.6357685980206	-2.54946512749133	9.83393817807165	2.43719773708262	2.0958258925206	0.0194718705180153	3.6111338362566	-1.04770622041183	hCoV-19/Finland/FIN-318/2020|EPI_ISL_414644|2020-03-04	hCoV-19	Finland	FIN-318	2020|EPI_ISL_414644|2020-03-04	2020-03-04	unknown	NA	Finland	hCoV-19/Finland/FIN-318/2020|EPI_ISL_414644|2020-03-04
hCoV-19/Finland/FIN-455/2020|EPI_ISL_414642|2020-03-08	7.64889632754499	-0.454050912619557	-1.44705005575589	-2.11584626751663	0.315840831498921	-0.428947794771904	-0.23926819416684	0.41519103633069	-0.351862646994418	-0.963653147201719	hCoV-19/Finland/FIN-455/2020|EPI_ISL_414642|2020-03-08	hCoV-19	Finland	FIN-455	2020|EPI_ISL_414642|2020-03-08	2020-03-08	unknown	NA	Finland	hCoV-19/Finland/FIN-455/2020|EPI_ISL_414642|2020-03-08
hCoV-19/Finland/FIN-508/2020|EPI_ISL_414643|2020-03-07	8.00274843151591	-0.796244388857997	-0.617829815911651	-1.77658290831957	0.663240889381048	0.298901309178648	0.411974936467621	-0.0203000925988726	-0.540627936037846	-0.384155429692044	hCoV-19/Finland/FIN-508/2020|EPI_ISL_414643|2020-03-07	hCoV-19	Finland	FIN-508	2020|EPI_ISL_414643|2020-03-07	2020-03-07	unknown	NA	Finland	hCoV-19/Finland/FIN-508/2020|EPI_ISL_414643|2020-03-07
hCoV-19/Finland/FIN01032020/2020|EPI_ISL_413605|2020-03-01	-8.95492806040139	1.61484613650972	-4.9619948490196	-2.82834492143314	4.33744102659146	1.19401096058153	3.91064335536653	-1.87045603449904	-1.07541449678368	0.0818715725522152	hCoV-19/Finland/FIN01032020/2020|EPI_ISL_413605|2020-03-01	hCoV-19	Finland	FIN01032020	2020|EPI_ISL_413605|2020-03-01	2020-03-01	unknown	NA	Finland	hCoV-19/Finland/FIN01032020/2020|EPI_ISL_413605|2020-03-01
hCoV-19/Finland/FIN03032020A/2020|EPI_ISL_413602|2020-03-03	7.14097453533714	-1.15314946966898	0.618417580182082	-2.96357533139488	0.137729189030604	0.191388775591605	1.25531043444002	-1.44053819541	-1.87864230731153	0.231724342001345	hCoV-19/Finland/FIN03032020A/2020|EPI_ISL_413602|2020-03-03	hCoV-19	Finland	FIN03032020A	2020|EPI_ISL_413602|2020-03-03	2020-03-03	unknown	NA	Finland	hCoV-19/Finland/FIN03032020A/2020|EPI_ISL_413602|2020-03-03
hCoV-19/Finland/FIN03032020B/2020|EPI_ISL_413603|2020-03-03	7.21884470397009	0.775419567738754	0.490893022762392	-0.964984328098375	0.377943653735715	0.388927452461213	0.353126993109705	-1.70562374554263	-0.0585776364984598	0.128642453504685	hCoV-19/Finland/FIN03032020B/2020|EPI_ISL_413603|2020-03-03	hCoV-19	Finland	FIN03032020B	2020|EPI_ISL_413603|2020-03-03	2020-03-03	unknown	NA	Finland	hCoV-19/Finland/FIN03032020B/2020|EPI_ISL_413603|2020-03-03
hCoV-19/Finland/FIN03032020C/2020|EPI_ISL_413604|2020-03-03	8.00274843151591	-0.796244388857997	-0.617829815911651	-1.77658290831957	0.663240889381048	0.298901309178648	0.411974936467621	-0.0203000925988726	-0.540627936037846	-0.384155429692044	hCoV-19/Finland/FIN03032020C/2020|EPI_ISL_413604|2020-03-03	hCoV-19	Finland	FIN03032020C	2020|EPI_ISL_413604|2020-03-03	2020-03-03	unknown	NA	Finland	hCoV-19/Finland/FIN03032020C/2020|EPI_ISL_413604|2020-03-03
hCoV-19/France/BFC2094/2020|EPI_ISL_415651|2020-03-05	7.60214275151342	-0.67879946549281	0.304842406964939	-2.33235720410889	0.274553743518441	-0.374763431643847	0.174610372347933	0.590123225650855	-0.0456824242198135	0.000706934299668942	hCoV-19/France/BFC2094/2020|EPI_ISL_415651|2020-03-05	hCoV-19	France	BFC2094	2020|EPI_ISL_415651|2020-03-05	2020-03-05	unknown	NA	France	hCoV-19/France/BFC2094/2020|EPI_ISL_415651|2020-03-05
hCoV-19/France/BFC2094/2020|EPI_ISL_415694|2020-03-05	7.60214275151342	-0.67879946549281	0.304842406964939	-2.33235720410889	0.274553743518441	-0.374763431643847	0.174610372347933	0.590123225650855	-0.0456824242198135	0.000706934299668942	hCoV-19/France/BFC2094/2020|EPI_ISL_415694|2020-03-05	hCoV-19	France	BFC2094	2020|EPI_ISL_415694|2020-03-05	2020-03-05	unknown	NA	France	hCoV-19/France/BFC2094/2020|EPI_ISL_415694|2020-03-05
hCoV-19/France/BFC2147/2020|EPI_ISL_415652|2020-03-05	7.64925373049513	-1.25478563542485	0.655234837486616	-2.99149410335826	0.257118060147727	-0.919110722201165	-0.155798586342606	0.845494099297582	-0.563124460143823	-0.810369480556397	hCoV-19/France/BFC2147/2020|EPI_ISL_415652|2020-03-05	hCoV-19	France	BFC2147	2020|EPI_ISL_415652|2020-03-05	2020-03-05	unknown	NA	France	hCoV-19/France/BFC2147/2020|EPI_ISL_415652|2020-03-05
hCoV-19/France/BFC2147/2020|EPI_ISL_415695|2020-03-05	7.64925373049513	-1.25478563542485	0.655234837486616	-2.99149410335826	0.257118060147727	-0.919110722201165	-0.155798586342606	0.845494099297582	-0.563124460143823	-0.810369480556397	hCoV-19/France/BFC2147/2020|EPI_ISL_415695|2020-03-05	hCoV-19	France	BFC2147	2020|EPI_ISL_415695|2020-03-05	2020-03-05	unknown	NA	France	hCoV-19/France/BFC2147/2020|EPI_ISL_415695|2020-03-05
hCoV-19/France/GE1583/2020|EPI_ISL_414600|2020-02-26	6.71745947094188	-0.977944198136439	3.19642739050714	2.20423960985646	-0.795444403370935	-0.928112418564821	3.66120568762478	-0.263453562974342	-0.0174487792136424	2.33682777629655	hCoV-19/France/GE1583/2020|EPI_ISL_414600|2020-02-26	hCoV-19	France	GE1583	2020|EPI_ISL_414600|2020-02-26	2020-02-26	unknown	NA	France	hCoV-19/France/GE1583/2020|EPI_ISL_414600|2020-02-26
hCoV-19/France/GE1583/2020|EPI_ISL_414623|2020-02-25	6.71745947094188	-0.977944198136439	3.19642739050714	2.20423960985646	-0.795444403370935	-0.928112418564821	3.66120568762478	-0.263453562974342	-0.0174487792136424	2.33682777629655	hCoV-19/France/GE1583/2020|EPI_ISL_414623|2020-02-25	hCoV-19	France	GE1583	2020|EPI_ISL_414623|2020-02-25	2020-02-25	unknown	NA	France	hCoV-19/France/GE1583/2020|EPI_ISL_414623|2020-02-25
hCoV-19/France/GE1973/2020|EPI_ISL_414631|2020-03-04	7.65695725866184	-0.433894425967975	-0.465254398212511	-1.77668609309563	0.450285608470908	-0.0618964303205721	0.00101572835047869	-0.0540356864539284	-0.296104622568544	-0.275826218099241	hCoV-19/France/GE1973/2020|EPI_ISL_414631|2020-03-04	hCoV-19	France	GE1973	2020|EPI_ISL_414631|2020-03-04	2020-03-04	unknown	NA	France	hCoV-19/France/GE1973/2020|EPI_ISL_414631|2020-03-04
hCoV-19/France/GE1977/2020|EPI_ISL_414632|2020-03-04	7.66697623205297	0.324261345503106	-0.969640041827819	-0.74361823608654	0.551105214877045	-0.799775117482573	-0.0262702152558591	0.216819809116235	-0.264895843709474	-0.655846655447365	hCoV-19/France/GE1977/2020|EPI_ISL_414632|2020-03-04	hCoV-19	France	GE1977	2020|EPI_ISL_414632|2020-03-04	2020-03-04	unknown	NA	France	hCoV-19/France/GE1977/2020|EPI_ISL_414632|2020-03-04
hCoV-19/France/HF1684/2020|EPI_ISL_414626|2020-02-29	7.52554049473853	-0.44218721325995	-0.67877529021414	-1.81571668720196	0.257937397801181	-0.19839515211322	-0.215343709134365	0.752809196559501	-0.150495208522589	-0.769948595640626	hCoV-19/France/HF1684/2020|EPI_ISL_414626|2020-02-29	hCoV-19	France	HF1684	2020|EPI_ISL_414626|2020-02-29	2020-02-29	unknown	NA	France	hCoV-19/France/HF1684/2020|EPI_ISL_414626|2020-02-29
